date,Fco2.umol.m2.s,Fch4.nmol.m2.s,soil.moisture.cm3.cm3,condition
29-07-2013 17:00,NA,NA,0.346180556,Biochar
29-07-2013 18:00,1.001841779,-0.8774405,0.399608586,Biochar
29-07-2013 19:00,0.568974968,-0.884916,0.432526915,Biochar
29-07-2013 20:00,0.653463217,-0.859108,0.410869048,Biochar
29-07-2013 21:00,0.595426071,-0.935718,0.397228947,Biochar
29-07-2013 22:00,0.544754895,-0.96046,0.386595238,Biochar
29-07-2013 23:00,0.512640057,-0.9908605,0.3783,Biochar
30-07-2013 0:00,0.453903649,-1.0198275,0.371035714,Biochar
30-07-2013 1:00,0.401699841,-1.048743,0.364714286,Biochar
30-07-2013 2:00,0.390816362,-1.0204745,0.360214286,Biochar
30-07-2013 3:00,0.363777684,-1.0580185,0.356355263,Biochar
30-07-2013 4:00,0.328610987,-0.974148,0.352937063,Biochar
30-07-2013 5:00,0.324570424,-1.023709,0.349975,Biochar
30-07-2013 6:00,0.312945049,-0.987702,0.347820455,Biochar
30-07-2013 7:00,0.283331701,-0.9370915,0.345772727,Biochar
30-07-2013 8:00,0.364508552,-1.076227,0.344659091,Biochar
30-07-2013 9:00,0.377460519,-1.1573705,0.343381313,Biochar
30-07-2013 10:00,0.297910507,-0.9991565,0.342257895,Biochar
30-07-2013 11:00,0.417585018,-0.8954275,0.341557423,Biochar
30-07-2013 12:00,0.412657322,-0.872213,0.340339827,Biochar
30-07-2013 13:00,0.412225423,-0.782455,0.339275735,Biochar
30-07-2013 14:00,0.397459383,-0.8954115,0.338530892,Biochar
30-07-2013 15:00,0.403782256,-0.8972095,0.337836957,Biochar
30-07-2013 16:00,0.414150343,-0.848903,0.337038691,Biochar
30-07-2013 17:00,0.428683705,-0.825379,0.336490119,Biochar
30-07-2013 18:00,0.425455909,-0.835139,0.336025974,Biochar
30-07-2013 19:00,0.394112583,-0.9160355,0.335475,Biochar
30-07-2013 20:00,0.347970739,-1.0056055,0.335350649,Biochar
30-07-2013 21:00,0.326337291,-1.107687,0.334689394,Biochar
30-07-2013 22:00,0.292691446,-1.2392075,0.334147059,Biochar
30-07-2013 23:00,0.256084216,-1.2021805,0.333200501,Biochar
31-07-2013 0:00,0.243277698,-1.267483,0.333045455,Biochar
31-07-2013 1:00,0.235679809,-1.2636785,0.332489474,Biochar
31-07-2013 2:00,0.263868244,-1.2828165,0.331774704,Biochar
31-07-2013 3:00,0.2715214,-1.3064515,0.331704762,Biochar
31-07-2013 4:00,0.251538616,-1.332331,0.330940476,Biochar
31-07-2013 5:00,0.280114847,-1.2999595,0.33095,Biochar
31-07-2013 6:00,0.286634707,-1.2327495,0.3305,Biochar
31-07-2013 7:00,0.282679842,-1.3615375,0.330078947,Biochar
31-07-2013 8:00,0.280126073,-1.2603795,0.330283887,Biochar
31-07-2013 9:00,0.33717784,-1.307644,0.329593137,Biochar
31-07-2013 10:00,0.404406181,-1.1337145,0.329553828,Biochar
31-07-2013 11:00,0.412702834,-1.10367,0.329078947,Biochar
31-07-2013 12:00,0.408680624,-1.010261,0.328541353,Biochar
31-07-2013 13:00,0.38250301,-1.0096095,0.328633127,Biochar
31-07-2013 14:00,0.362892579,-0.928257,0.328063889,Biochar
31-07-2013 15:00,0.378907556,-0.9484345,0.328049043,Biochar
31-07-2013 16:00,0.391364205,-0.892281,0.327336384,Biochar
31-07-2013 17:00,0.383113099,-0.9120895,0.327609307,Biochar
31-07-2013 18:00,0.37321136,-0.9881385,0.327275362,Biochar
31-07-2013 19:00,0.348499476,-1.0639685,0.326720096,Biochar
31-07-2013 20:00,0.304365375,-1.1325155,0.326519737,Biochar
31-07-2013 21:00,0.273794291,-1.2565255,0.326077174,Biochar
31-07-2013 22:00,0.257701889,-1.2062965,0.325961806,Biochar
31-07-2013 23:00,0.275918695,-1.0722015,0.32539599,Biochar
01-08-2013 0:00,0.290772342,-1.2266185,0.325578947,Biochar
01-08-2013 1:00,0.324732042,-1.1674245,0.325652597,Biochar
01-08-2013 2:00,0.340593035,-1.056292,0.325157895,Biochar
01-08-2013 3:00,0.368075128,-0.958062,0.324922368,Biochar
01-08-2013 4:00,0.428312666,-0.978024,0.324794118,Biochar
01-08-2013 5:00,0.373933233,-1.033403,0.324452381,Biochar
01-08-2013 6:00,0.340796316,-1.1238445,0.324227273,Biochar
01-08-2013 7:00,0.32432231,-1.1301805,0.324235119,Biochar
01-08-2013 8:00,0.326290182,-1.1893445,0.323791444,Biochar
01-08-2013 9:00,0.352858863,-1.192609,0.323770833,Biochar
01-08-2013 10:00,0.360786285,-1.0905575,0.323322727,Biochar
01-08-2013 11:00,0.382293477,-1.0952975,0.323238095,Biochar
01-08-2013 12:00,0.428257916,-1.033796,0.323464115,Biochar
01-08-2013 13:00,0.021634943,-0.9540155,0.398807971,Biochar
01-08-2013 14:00,NA,-0.799383,0.444079545,Biochar
01-08-2013 15:00,0.017564242,-0.784097,0.42412406,Biochar
01-08-2013 16:00,0.14720431,-0.88243,0.405638444,Biochar
01-08-2013 17:00,0.157657702,-0.934796,0.380241688,Biochar
01-08-2013 18:00,0.148593919,-1.033025,0.371007519,Biochar
01-08-2013 19:00,0.173452648,-1.02706,0.363620238,Biochar
01-08-2013 20:00,0.178894813,-1.0299085,0.358322464,Biochar
01-08-2013 21:00,0.174562914,-0.989914,0.354,Biochar
01-08-2013 22:00,0.193468995,-1.025065,0.351227273,Biochar
01-08-2013 23:00,0.197933366,-0.9411305,0.3481,Biochar
02-08-2013 0:00,0.210144394,-0.877309,0.34673913,Biochar
02-08-2013 1:00,0.217531032,-0.8522555,0.344871854,Biochar
02-08-2013 2:00,0.21370849,-0.914083,0.343035714,Biochar
02-08-2013 3:00,0.197254735,-0.9413345,0.342254167,Biochar
02-08-2013 4:00,0.193429647,-0.955078,0.341477273,Biochar
02-08-2013 5:00,0.18653445,-0.951682,0.340237013,Biochar
02-08-2013 6:00,0.178167167,-0.9276595,0.339102174,Biochar
02-08-2013 7:00,0.168755994,-0.9962725,0.338766746,Biochar
02-08-2013 8:00,0.169096177,-0.9755905,0.337647222,Biochar
02-08-2013 9:00,0.166996493,-1.0038085,0.337516908,Biochar
02-08-2013 10:00,0.148341468,-1.062264,0.336533248,Biochar
02-08-2013 11:00,0.158489346,-0.997784,0.336101449,Biochar
02-08-2013 12:00,0.196556798,-0.9713145,0.335725,Biochar
02-08-2013 13:00,0.248533718,-0.944187,0.335721292,Biochar
02-08-2013 14:00,0.250815274,-0.8836595,0.335048246,Biochar
02-08-2013 15:00,0.240015934,-0.909113,0.334740119,Biochar
02-08-2013 16:00,0.243794941,-0.982204,0.334340278,Biochar
02-08-2013 17:00,0.232696862,-1.031533,0.334306818,Biochar
02-08-2013 18:00,0.263310372,-0.9623955,0.333604348,Biochar
02-08-2013 19:00,0.256211037,-0.959753,0.333253968,Biochar
02-08-2013 20:00,0.234624316,-1.047832,0.332975,Biochar
02-08-2013 21:00,0.225084475,-1.048179,0.332486364,Biochar
02-08-2013 22:00,0.219776273,-1.0649085,0.3324375,Biochar
02-08-2013 23:00,0.21068676,-1.0897725,0.331428571,Biochar
03-08-2013 0:00,0.235983551,-1.084171,0.331421053,Biochar
03-08-2013 1:00,0.238727403,-1.0283455,0.331663044,Biochar
03-08-2013 2:00,0.237652717,-0.9710895,0.331049536,Biochar
03-08-2013 3:00,0.233820921,-0.961895,0.330641667,Biochar
03-08-2013 4:00,0.229146521,-0.9287895,0.330569079,Biochar
03-08-2013 5:00,0.23448881,-0.898882,0.329925,Biochar
03-08-2013 6:00,0.224426951,-0.9142355,0.329742823,Biochar
03-08-2013 7:00,0.254636052,-0.975801,0.329814394,Biochar
03-08-2013 8:00,0.260502975,-0.93334,0.329492754,Biochar
03-08-2013 9:00,0.271797041,-0.961225,0.329242424,Biochar
03-08-2013 10:00,0.291988112,-0.919023,0.329306818,Biochar
03-08-2013 11:00,0.2865944,-0.9855405,0.328736842,Biochar
03-08-2013 12:00,0.305115411,-0.9124505,0.328639474,Biochar
03-08-2013 13:00,0.327643169,-0.8753205,0.328467391,Biochar
03-08-2013 14:00,0.332842682,-0.9574575,0.328489815,Biochar
03-08-2013 15:00,0.324613943,-0.9273825,0.327965152,Biochar
03-08-2013 16:00,0.322926814,-0.954044,0.327911111,Biochar
03-08-2013 17:00,0.295681944,-0.9277965,0.327704678,Biochar
03-08-2013 18:00,0.286038362,-0.9932545,0.327666996,Biochar
03-08-2013 19:00,0.29744921,-0.967482,0.327202381,Biochar
03-08-2013 20:00,0.303288845,-0.973223,0.327402778,Biochar
03-08-2013 21:00,0.304123511,-0.9582325,0.326903947,Biochar
03-08-2013 22:00,0.276670309,-0.989642,0.326848485,Biochar
03-08-2013 23:00,0.320826446,-0.920509,0.326752964,Biochar
04-08-2013 0:00,0.358129122,-0.87947,0.326226077,Biochar
04-08-2013 1:00,0.337119083,-0.899635,0.326519928,Biochar
04-08-2013 2:00,0.332122348,-0.9497065,0.326314536,Biochar
04-08-2013 3:00,0.336403889,-0.921778,0.326080808,Biochar
04-08-2013 4:00,0.34778062,-0.8852475,0.326012605,Biochar
04-08-2013 5:00,0.311890244,-0.9053065,0.32570933,Biochar
04-08-2013 6:00,0.338492247,-0.8586275,0.325323593,Biochar
04-08-2013 7:00,0.351041927,-0.855224,0.325408182,Biochar
04-08-2013 8:00,0.390576067,-0.7972305,0.325048182,Biochar
04-08-2013 9:00,0.450333152,-0.725908,0.325022727,Biochar
04-08-2013 10:00,0.39709102,-0.7158525,0.325126566,Biochar
04-08-2013 11:00,0.44354968,-0.764878,0.324434091,Biochar
04-08-2013 12:00,0.424219756,-0.756375,0.324550725,Biochar
04-08-2013 13:00,0.397219507,-0.7505655,0.3241875,Biochar
04-08-2013 14:00,0.396374621,-0.805177,0.324113636,Biochar
04-08-2013 15:00,0.383111673,-0.81574,0.324170455,Biochar
04-08-2013 16:00,0.382714531,-0.8460315,0.323938503,Biochar
04-08-2013 17:00,0.38142319,-0.8789455,0.323582016,Biochar
04-08-2013 18:00,0.370385562,-0.924345,0.323851215,Biochar
04-08-2013 19:00,0.347613886,-1.007342,0.323662465,Biochar
04-08-2013 20:00,0.357526495,-0.9289645,0.323113636,Biochar
04-08-2013 21:00,0.368382855,-0.916088,0.322875,Biochar
04-08-2013 22:00,0.356671944,-0.953008,0.322581169,Biochar
04-08-2013 23:00,0.356590119,-0.95613,0.322788221,Biochar
05-08-2013 0:00,0.339284568,-0.923768,0.322694976,Biochar
05-08-2013 1:00,0.345079984,-0.9654895,0.322091667,Biochar
05-08-2013 2:00,0.364287636,-0.8987455,0.322659091,Biochar
05-08-2013 3:00,0.404254628,-0.8882805,0.321870833,Biochar
05-08-2013 4:00,0.360203654,-0.917105,0.321970455,Biochar
05-08-2013 5:00,0.374200892,-0.847983,0.32202795,Biochar
05-08-2013 6:00,0.396839296,-0.791166,0.321649123,Biochar
05-08-2013 7:00,0.464759497,-0.903602,0.321506944,Biochar
05-08-2013 8:00,0.447447428,-0.8498615,0.32135,Biochar
05-08-2013 9:00,0.420976754,-0.881299,0.321130952,Biochar
05-08-2013 10:00,0.306381756,-0.9051465,0.327652174,Biochar
05-08-2013 11:00,0.053494481,-0.801635,0.376171739,Biochar
05-08-2013 12:00,NA,-0.7180275,0.406690476,Biochar
05-08-2013 13:00,NA,-0.6165785,0.439566957,Biochar
05-08-2013 14:00,0.148799177,-0.7159385,0.418783597,Biochar
05-08-2013 15:00,0.243362881,-0.7141665,0.391125817,Biochar
05-08-2013 16:00,0.212853923,-0.8304805,0.377979876,Biochar
05-08-2013 17:00,0.204787733,-0.8836025,0.368949524,Biochar
05-08-2013 18:00,0.182069894,-0.9706885,0.362354978,Biochar
05-08-2013 19:00,0.156505387,-1.014231,0.357246047,Biochar
05-08-2013 20:00,0.165482109,-1.0177435,0.353541667,Biochar
05-08-2013 21:00,0.153125853,-0.9926135,0.350334096,Biochar
05-08-2013 22:00,0.148338318,-1.076718,0.347959707,Biochar
05-08-2013 23:00,0.133498374,-1.0881965,0.346156566,Biochar
06-08-2013 0:00,0.192323229,-1.013548,0.34438587,Biochar
06-08-2013 1:00,0.225228068,-0.92676,0.343008333,Biochar
06-08-2013 2:00,0.225252967,-1.008913,0.341551948,Biochar
06-08-2013 3:00,0.177862207,-1.0883785,0.340520833,Biochar
06-08-2013 4:00,0.183872914,-1.0664385,0.339494318,Biochar
06-08-2013 5:00,0.171690275,-1.175732,0.338462406,Biochar
06-08-2013 6:00,0.157662371,-1.170934,0.337428571,Biochar
06-08-2013 7:00,0.170482014,-1.0838645,0.336833333,Biochar
06-08-2013 8:00,0.181573179,-1.2307845,0.33637468,Biochar
06-08-2013 9:00,0.086658853,-1.2847515,0.336312802,Biochar
06-08-2013 10:00,0.265900769,-0.983304,0.336179412,Biochar
06-08-2013 11:00,0.250813833,-0.9372645,0.335729798,Biochar
06-08-2013 12:00,0.243593368,-0.9637195,0.335257576,Biochar
06-08-2013 13:00,0.261649565,-0.932633,0.334973214,Biochar
06-08-2013 14:00,0.24359926,-1.023905,0.334266447,Biochar
06-08-2013 15:00,0.218341986,-1.1440455,0.333920455,Biochar
06-08-2013 16:00,0.224816177,-1.1534305,0.33356016,Biochar
06-08-2013 17:00,0.205368342,-1.240102,0.333522727,Biochar
06-08-2013 18:00,0.195921868,-1.1262655,0.332696154,Biochar
06-08-2013 19:00,0.213185639,-1.1809245,0.332479665,Biochar
06-08-2013 20:00,0.184530187,-1.3146,0.332357143,Biochar
06-08-2013 21:00,0.165866867,-1.3776775,0.332070513,Biochar
06-08-2013 22:00,0.164508646,-1.395993,0.331626482,Biochar
06-08-2013 23:00,0.173762589,-1.376667,0.330978788,Biochar
07-08-2013 0:00,0.179419908,-1.4310035,0.331122619,Biochar
07-08-2013 1:00,0.134684934,-1.5686675,0.331091097,Biochar
07-08-2013 2:00,0.125387821,-1.5363055,0.330642857,Biochar
07-08-2013 3:00,0.175237795,-1.485315,0.330028571,Biochar
07-08-2013 4:00,0.157712821,-1.708682,0.330296339,Biochar
07-08-2013 5:00,0.142600367,-1.6906795,0.329747222,Biochar
07-08-2013 6:00,0.156544989,-1.6772835,0.329243478,Biochar
07-08-2013 7:00,0.104298018,-1.593206,0.329493333,Biochar
07-08-2013 8:00,0.166646324,-1.623869,0.329136957,Biochar
07-08-2013 9:00,0.220860976,-1.5665605,0.328764881,Biochar
07-08-2013 10:00,0.24477235,-1.2694925,0.328514706,Biochar
07-08-2013 11:00,0.305593103,-1.0872305,0.328276316,Biochar
07-08-2013 12:00,0.358703888,-1.2158535,0.328559091,Biochar
07-08-2013 13:00,0.378879971,-1.056948,0.328476087,Biochar
07-08-2013 14:00,0.373561912,-1.079433,0.328808114,Biochar
07-08-2013 15:00,0.330527929,-1.1534345,0.328843249,Biochar
07-08-2013 16:00,0.240709387,-1.4084215,0.328421053,Biochar
07-08-2013 17:00,0.201711956,-1.5568075,0.327918768,Biochar
07-08-2013 18:00,0.201988628,-1.5724025,0.327415476,Biochar
07-08-2013 19:00,0.176003985,-1.61337,0.327106579,Biochar
07-08-2013 20:00,0.207293619,-1.50708,0.326654762,Biochar
07-08-2013 21:00,0.233337063,-1.452738,0.326838235,Biochar
07-08-2013 22:00,0.251257068,-1.4894925,0.32645,Biochar
07-08-2013 23:00,0.244794027,-1.578432,0.326204545,Biochar
08-08-2013 0:00,0.203580016,-1.572245,0.326429276,Biochar
08-08-2013 1:00,0.19860217,-1.449749,0.325903571,Biochar
08-08-2013 2:00,0.22797354,-1.451534,0.325674837,Biochar
08-08-2013 3:00,0.256523151,-1.547202,0.325411667,Biochar
08-08-2013 4:00,0.241941088,-1.4266725,0.325460294,Biochar
08-08-2013 5:00,0.28753456,-1.480639,0.324847222,Biochar
08-08-2013 6:00,0.315363578,-1.383324,0.324716783,Biochar
08-08-2013 7:00,0.327025666,-1.3034505,0.324581053,Biochar
08-08-2013 8:00,0.339745213,-1.3005145,0.324231818,Biochar
08-08-2013 9:00,0.381257491,-1.2427725,0.324126316,Biochar
08-08-2013 10:00,0.384442909,-1.2597275,0.324086124,Biochar
08-08-2013 11:00,0.265149316,-1.2479525,0.334221591,Biochar
08-08-2013 12:00,NA,-1.187988,0.398406818,Biochar
08-08-2013 13:00,NA,-0.8297725,0.438602767,Biochar
08-08-2013 14:00,NA,-0.7586605,0.433304348,Biochar
08-08-2013 15:00,0.175646435,-0.7718825,0.421706818,Biochar
08-08-2013 16:00,0.105058411,-0.74607,0.388070238,Biochar
08-08-2013 17:00,0.18711384,-0.9519365,0.377089706,Biochar
08-08-2013 18:00,0.156225496,-1.0348985,0.368927696,Biochar
08-08-2013 19:00,0.197696622,-0.917762,0.363410287,Biochar
08-08-2013 20:00,0.235198671,-0.854876,0.3587657,Biochar
08-08-2013 21:00,0.209707879,-0.932429,0.355032164,Biochar
08-08-2013 22:00,0.223861488,-0.990768,0.352413044,Biochar
08-08-2013 23:00,0.192220018,-1.202329,0.3501,Biochar
09-08-2013 0:00,0.191105802,-1.154121,0.348048421,Biochar
09-08-2013 1:00,0.183008396,-1.2222255,0.34647205,Biochar
09-08-2013 2:00,0.134559512,-1.3514345,0.345063131,Biochar
09-08-2013 3:00,0.139250622,-1.3595835,0.343926768,Biochar
09-08-2013 4:00,0.138324937,-1.364089,0.342925466,Biochar
09-08-2013 5:00,0.151328208,-1.2875365,0.341688889,Biochar
09-08-2013 6:00,0.166405033,-1.19452,0.341336765,Biochar
09-08-2013 7:00,0.168964255,-1.173988,0.340028421,Biochar
09-08-2013 8:00,0.185545903,-1.176314,0.339454348,Biochar
09-08-2013 9:00,0.227657798,-1.0952315,0.339429825,Biochar
09-08-2013 10:00,0.279941454,-1.060126,0.338374687,Biochar
09-08-2013 11:00,0.280381036,-0.8826355,0.337832952,Biochar
09-08-2013 12:00,0.308600016,-0.8896115,0.337697059,Biochar
09-08-2013 13:00,0.355185659,-0.769763,0.337217391,Biochar
09-08-2013 14:00,0.379118963,-0.736539,0.336530556,Biochar
09-08-2013 15:00,0.374566828,-0.699797,0.336593822,Biochar
09-08-2013 16:00,0.352056747,-0.7896435,0.336037757,Biochar
09-08-2013 17:00,0.341418897,-0.8349395,0.336,Biochar
09-08-2013 18:00,0.347431583,-0.8302985,0.33555,Biochar
09-08-2013 19:00,0.352225495,-0.7756855,0.335404762,Biochar
09-08-2013 20:00,0.402694811,-0.687129,0.334944941,Biochar
09-08-2013 21:00,0.37823252,-0.7498245,0.335131579,Biochar
09-08-2013 22:00,0.367866123,-0.8398605,0.3345,Biochar
09-08-2013 23:00,0.301479333,-1.014323,0.334292961,Biochar
10-08-2013 0:00,0.259507735,-1.0682745,0.333976191,Biochar
10-08-2013 1:00,0.270416492,-1.040785,0.333840909,Biochar
10-08-2013 2:00,0.265105093,-1.135188,0.333334416,Biochar
10-08-2013 3:00,0.281240617,-1.1864735,0.333208333,Biochar
10-08-2013 4:00,0.288155435,-1.1544505,0.332655882,Biochar
10-08-2013 5:00,0.292740954,-1.1393725,0.332022727,Biochar
10-08-2013 6:00,0.332195396,-1.0019265,0.331984848,Biochar
10-08-2013 7:00,0.35941277,-0.977416,0.332072059,Biochar
10-08-2013 8:00,0.380454019,-1.0678935,0.331613636,Biochar
10-08-2013 9:00,0.407186242,-0.9241825,0.331107337,Biochar
10-08-2013 10:00,0.409144574,-0.923004,0.330992327,Biochar
10-08-2013 11:00,0.435470005,-0.882929,0.331209211,Biochar
10-08-2013 12:00,0.438533975,-0.973195,0.330809565,Biochar
10-08-2013 13:00,0.451620202,-0.9505095,0.33065,Biochar
10-08-2013 14:00,0.47213592,-0.9622165,0.330619737,Biochar
10-08-2013 15:00,0.472468647,-0.983,0.330383754,Biochar
10-08-2013 16:00,0.483192412,-1.0087355,0.330218535,Biochar
10-08-2013 17:00,0.473951072,-1.0091735,0.33002381,Biochar
10-08-2013 18:00,0.465724886,-1.0503195,0.330111957,Biochar
10-08-2013 19:00,0.448847338,-1.0055935,0.329840909,Biochar
10-08-2013 20:00,0.432975423,-1.092594,0.329369565,Biochar
10-08-2013 21:00,0.372367521,-1.280264,0.3295,Biochar
10-08-2013 22:00,0.352980504,-1.1554745,0.328880952,Biochar
10-08-2013 23:00,0.377346283,-1.165852,0.328808712,Biochar
11-08-2013 0:00,0.360254162,-1.2107735,0.328714286,Biochar
11-08-2013 1:00,0.356914013,-1.300596,0.328528604,Biochar
11-08-2013 2:00,0.318680055,-1.3961155,0.32784413,Biochar
11-08-2013 3:00,0.314263114,-1.4201445,0.327439693,Biochar
11-08-2013 4:00,0.310139711,-1.394382,0.327191429,Biochar
11-08-2013 5:00,0.298792826,-1.425703,0.327137771,Biochar
11-08-2013 6:00,0.310210621,-1.3570165,0.326812694,Biochar
11-08-2013 7:00,0.316559764,-1.3307875,0.326771739,Biochar
11-08-2013 8:00,0.318905365,-1.3160405,0.326355435,Biochar
11-08-2013 9:00,0.357982866,-1.2060065,0.326158009,Biochar
11-08-2013 10:00,0.368335582,-1.146254,0.32557996,Biochar
11-08-2013 11:00,0.38230747,-1.071081,0.325805322,Biochar
11-08-2013 12:00,0.408682457,-0.9691145,0.325425325,Biochar
11-08-2013 13:00,0.43215037,-0.9418835,0.324932407,Biochar
11-08-2013 14:00,0.496394822,-0.9116585,0.325157895,Biochar
11-08-2013 15:00,0.456980857,-1.081401,0.324927696,Biochar
11-08-2013 16:00,0.478152391,-1.1234125,0.324791667,Biochar
11-08-2013 17:00,0.467931815,-1.0670075,0.324935714,Biochar
11-08-2013 18:00,0.45420551,-1.1349045,0.324209559,Biochar
11-08-2013 19:00,0.461755689,-1.0585255,0.3244,Biochar
11-08-2013 20:00,0.465046011,-1.1359365,0.324167857,Biochar
11-08-2013 21:00,0.400879531,-1.256289,0.324136364,Biochar
11-08-2013 22:00,0.394578968,-1.3067835,0.323916667,Biochar
11-08-2013 23:00,0.396823007,-1.2972635,0.323697552,Biochar
12-08-2013 0:00,0.396058171,-1.2269495,0.323340217,Biochar
12-08-2013 1:00,0.398759194,-1.181506,0.323428571,Biochar
12-08-2013 2:00,0.39693524,-1.1899245,0.323321429,Biochar
12-08-2013 3:00,0.397400195,-1.167893,0.323018182,Biochar
12-08-2013 4:00,0.396281612,-1.21486,0.322613636,Biochar
12-08-2013 5:00,0.422318296,-1.166445,0.32210628,Biochar
12-08-2013 6:00,0.417306862,-1.2579065,0.32212,Biochar
12-08-2013 7:00,0.386810148,-1.299852,0.322125,Biochar
12-08-2013 8:00,0.443823889,-1.173178,0.321952381,Biochar
12-08-2013 9:00,0.472691663,-1.1196795,0.321976982,Biochar
12-08-2013 10:00,0.5224277,-1.0760615,0.321522727,Biochar
12-08-2013 11:00,0.522542383,-1.0880795,0.321363636,Biochar
12-08-2013 12:00,0.52663792,-1.083203,0.321636364,Biochar
12-08-2013 13:00,0.544134544,-1.1318835,0.321257895,Biochar
12-08-2013 14:00,0.581859102,-1.0896945,0.321136364,Biochar
12-08-2013 15:00,0.261932356,-1.254563,0.340444444,Biochar
12-08-2013 16:00,NA,-1.1868575,0.41738913,Biochar
12-08-2013 17:00,NA,-1.062681,0.447976191,Biochar
12-08-2013 18:00,0.004676998,-0.9829055,0.429512987,Biochar
12-08-2013 19:00,0.107312605,-1.1274275,0.408619048,Biochar
12-08-2013 20:00,0.177492014,-0.9902305,0.387730909,Biochar
12-08-2013 21:00,0.215971632,-0.9788375,0.377884058,Biochar
12-08-2013 22:00,0.226139374,-0.9931825,0.369428571,Biochar
12-08-2013 23:00,0.216778221,-1.019135,0.363041667,Biochar
13-08-2013 0:00,0.224478569,-1.008442,0.358570652,Biochar
13-08-2013 1:00,0.187399292,-1.1153175,0.354428571,Biochar
13-08-2013 2:00,0.188337356,-1.2002465,0.351581871,Biochar
13-08-2013 3:00,0.187539497,-1.207587,0.348617965,Biochar
13-08-2013 4:00,0.167457354,-1.34545,0.346952381,Biochar
13-08-2013 5:00,0.180869,-1.2339795,0.345768478,Biochar
13-08-2013 6:00,0.181804384,-1.1789665,0.344063492,Biochar
13-08-2013 7:00,0.184128609,-1.222927,0.342795455,Biochar
13-08-2013 8:00,0.193933796,-1.2258845,0.341954737,Biochar
13-08-2013 9:00,0.237727668,-1.1499735,0.340832237,Biochar
13-08-2013 10:00,0.234145156,-1.181043,0.340105978,Biochar
13-08-2013 11:00,0.260526532,-1.243005,0.339219298,Biochar
13-08-2013 12:00,0.27245251,-1.1225575,0.338622283,Biochar
13-08-2013 13:00,0.251074753,-1.087969,0.33817849,Biochar
13-08-2013 14:00,0.274413539,-1.039424,0.337237273,Biochar
13-08-2013 15:00,0.245753509,-1.0995395,0.336615489,Biochar
13-08-2013 16:00,0.21963848,-1.2555765,0.336428728,Biochar
13-08-2013 17:00,0.185269865,-1.335821,0.335625,Biochar
13-08-2013 18:00,0.166760952,-1.4307465,0.335250627,Biochar
13-08-2013 19:00,0.152272757,-1.4876755,0.335091503,Biochar
13-08-2013 20:00,0.125709383,-1.565724,0.334680672,Biochar
13-08-2013 21:00,0.212048803,-1.2981205,0.334488095,Biochar
13-08-2013 22:00,0.295008135,-1.1720555,0.334348485,Biochar
13-08-2013 23:00,0.174202578,-1.614912,0.333407609,Biochar
14-08-2013 0:00,0.140094278,-1.781357,0.333139286,Biochar
14-08-2013 1:00,0.170333277,-1.642879,0.332993056,Biochar
14-08-2013 2:00,0.17344316,-1.646277,0.333092857,Biochar
14-08-2013 3:00,0.086984119,-1.745943,0.332456522,Biochar
14-08-2013 4:00,0.137401882,-1.617237,0.331668561,Biochar
14-08-2013 5:00,0.169885177,-1.6481345,0.331463387,Biochar
14-08-2013 6:00,0.201281986,-1.579914,0.331539474,Biochar
14-08-2013 7:00,0.20610514,-1.544649,0.331092593,Biochar
14-08-2013 8:00,0.228097998,-1.5925805,0.331299172,Biochar
14-08-2013 9:00,0.211352614,-1.5512295,0.330711462,Biochar
14-08-2013 10:00,0.259472833,-1.480296,0.3304375,Biochar
14-08-2013 11:00,0.286583169,-1.4025505,0.330378459,Biochar
14-08-2013 12:00,0.317735193,-1.200718,0.330360902,Biochar
14-08-2013 13:00,0.364274261,-1.018214,0.330096739,Biochar
14-08-2013 14:00,0.384470296,-0.99224,0.330055263,Biochar
14-08-2013 15:00,0.339159396,-1.068793,0.329494019,Biochar
14-08-2013 16:00,0.314346072,-1.151613,0.329713636,Biochar
14-08-2013 17:00,0.354808198,-1.146722,0.329386364,Biochar
14-08-2013 18:00,0.341498672,-1.130091,0.328545,Biochar
14-08-2013 19:00,0.371892038,-1.117983,0.328615385,Biochar
14-08-2013 20:00,0.381814186,-1.147426,0.328802521,Biochar
14-08-2013 21:00,0.393858898,-1.12141,0.32856,Biochar
14-08-2013 22:00,0.413162103,-1.040626,0.328254545,Biochar
14-08-2013 23:00,NA,NA,NA,Biochar
15-08-2013 0:00,0.393767743,-1.1289295,0.328099379,Biochar
15-08-2013 1:00,NA,NA,NA,Biochar
15-08-2013 2:00,0.442416982,-0.9346385,0.327496894,Biochar
15-08-2013 3:00,NA,NA,NA,Biochar
15-08-2013 4:00,0.481518804,-0.572843,0.327,Biochar
15-08-2013 5:00,NA,NA,NA,Biochar
15-08-2013 6:00,0.344190437,-1.562719,0.32725,Biochar
15-08-2013 7:00,0.397216725,-1.292234,0.326639706,Biochar
15-08-2013 8:00,0.443228338,-1.157602,0.3266,Biochar
15-08-2013 9:00,NA,NA,NA,Biochar
15-08-2013 10:00,0.444651447,-1.144204,0.326708333,Biochar
15-08-2013 11:00,0.444594276,-1.1465095,0.32635,Biochar
15-08-2013 12:00,0.487088434,-1.1017535,0.326380952,Biochar
15-08-2013 13:00,0.292739311,-1.2522005,0.3385,Biochar
15-08-2013 14:00,NA,-1.0743605,0.417654762,Biochar
15-08-2013 15:00,NA,-0.832196,0.447655502,Biochar
