Year,julian day,C1,C2,C3,B1,B2,B3,B4,E1,E2,E3,E4
2003,65,0.6994086247086245,0.7287296037296037,0.7321219114219113,0.7223032634032635,0.7489519813519813,0.7903421911421913,0.7432004662004661,0.6331902097902097,0.6459312354312353,0.6383899766899767,0.6573801864801864
2003,81,0.6982918414918414,0.7409407925407926,0.7383969696969697,0.7191193473193473,0.7601780885780886,0.804474592074592,0.7548275058275057,0.6359011655011655,0.6396151515151515,0.6454965034965034,0.6689298368298369
2003,97,0.709702564102564,0.7518358974358974,0.7424766899766899,0.7245722610722609,0.7794855477855477,0.8075720279720279,0.7628011655011655,0.6534792540792541,0.6500060606060606,0.6600251748251748,0.6883307692307692
2003,113,0.7070834498834498,0.7458613053613053,0.7423414918414918,0.7220762237762236,0.7741137529137528,0.7962878787878787,0.7664627039627039,0.6584610722610721,0.6516841491841491,0.6580904428904428,0.6939377622377623
2003,129,0.7166461538461538,0.7513142191142191,0.7446703962703962,0.7424729603729604,0.7850655011655012,0.8033615384615383,0.7856249417249417,0.6720314685314684,0.6733158508158508,0.6898613053613053,0.7289421911421912
2003,145,0.7241608391608392,0.7584344988344989,0.7457286713286714,0.7660083916083915,0.7973710955710956,0.8077813519813519,0.8133937062937061,0.6860668997668997,0.695472027972028,0.7217107226107226,0.7619184149184148
2003,161,0.7465177156177156,0.7738685314685314,0.7483785547785546,0.7851354312354312,0.801781351981352,0.8095456876456877,0.8348986013986014,0.7056167832167832,0.7180603729603728,0.7348055944055946,0.7726149184149185
2003,177,0.7547916083916084,0.7992074592074592,0.767720979020979,0.822365268065268,0.8141412587412585,0.8230983682983682,0.8427296037296037,0.7201925407925409,0.7302797202797203,0.7427384615384616,0.7732184149184148
2003,193,0.7557344988344987,0.7980993006993006,0.7666365967365966,0.8077389277389277,0.8204296037296035,0.8313531468531468,0.8512076923076922,0.7201452214452214,0.7327659673659673,0.7439762237762236,0.7776582750582749
2003,209,0.7553123543123543,0.7938878787878786,0.762244055944056,0.8024962703962703,0.8148503496503497,0.8297496503496502,0.8534013986013983,0.7194449883449884,0.73653006993007,0.7243778554778554,0.7715442890442892
2003,225,0.7543018648018648,0.78416993006993,0.7561452214452214,0.8016543123543123,0.8109904428904429,0.8271242424242425,0.8435983682983684,0.7118526806526806,0.7267466200466199,0.6960300699300699,0.7585930069930069
2003,241,0.7463624708624708,0.7642377622377623,0.7475235431235431,0.8023918414918415,0.8155843822843823,0.8290848484848484,0.825311888111888,0.7072617715617715,0.7147687645687646,0.6742205128205128,0.748518881118881
2003,257,0.7531638694638695,0.758539160839161,0.7482885780885781,0.7944382284382282,0.8036107226107226,0.8192615384615383,0.813320979020979,0.7027195804195803,0.7113125874125873,0.6646883449883451,0.7544447552447552
